account_id,customer_id,account_open_date,account_type,branch_id
ACC001470,b3fdec32-312e-4044-bae5-2dd77c6d4d5e,2021-06-10,CREDIT_CARD,BRN022
ACC001471,4b4091fa-be97-4881-92c9-5044b1c17564,2024-03-16,SAVINGS,BRN014
ACC001472,5226bf60-011d-462e-944c-6c9812d25d5a,2020-11-07,CREDIT_CARD,BRN041
ACC001473,248b7069-bcae-4a0e-8952-0b4cd9444d74,2023-11-21,SAVINGS,BRN038
ACC001474,8c8c88ef-c17b-4713-997c-1de786516369,2023-07-13,CHECKING,BRN043
ACC001475,f12ee2cf-1991-42c8-b564-99a8d9e7b6f9,2022-07-09,SAVINGS,BRN019
ACC001476,846f5417-1f08-428a-ba6f-1afd05e99099,2021-03-15,SAVINGS,BRN008
ACC001477,84a20270-659b-43c0-b490-e0b2951397c5,2024-01-28,SAVINGS,BRN023
ACC001478,7efe9823-bf03-428a-b641-50910692b974,2021-06-15,CHECKING,BRN023
ACC001479,a2ca6855-2c53-4422-9f90-3159426b4c03,2023-04-03,SAVINGS,BRN039
ACC001480,cce1d950-dc28-4e67-84f9-43c037565bbb,2021-06-29,SAVINGS,BRN024
ACC001481,155401b0-6719-4075-b83c-96506141fa39,2020-12-02,SAVINGS,BRN043
ACC001482,e45f5e55-92e4-47a9-be41-c08458cd2892,2020-07-10,CHECKING,BRN019
ACC001483,9b99b9ea-9119-47d4-b9dd-0a00b2859a81,2022-02-23,CHECKING,BRN020
ACC001484,450fc272-6744-4d25-834f-cb2ee511c0ee,2022-01-10,CREDIT_CARD,BRN033
ACC001485,33ce74e8-4df3-466d-bac2-0d87cbe91b61,2023-01-15,CREDIT_CARD,BRN049
ACC001486,85387b7d-2f87-4971-a3a8-54942c9dda44,2020-07-19,CHECKING,BRN025
ACC001487,f0eb1fc2-45c5-4275-be52-acfb0e891c86,2023-10-20,CHECKING,BRN019
ACC001488,49ce87c1-9512-4c4e-84c4-4e7cb5428cbd,2021-06-17,SAVINGS,BRN003
ACC001489,4c887c49-ca4f-42e2-aa20-1de81fe3c7d4,2021-02-27,CHECKING,BRN047
ACC001490,da7f4e6d-c91c-462a-a3e0-e381e6da5884,2021-11-27,CREDIT_CARD,BRN042
ACC001491,d6c9bd4c-e495-46de-b4d8-90927a5f6087,2022-06-18,CHECKING,BRN021
ACC001492,0b179654-f95d-4c26-afcb-3ebe4b36b627,2020-10-20,CREDIT_CARD,BRN048
ACC001493,c231d61b-f350-495d-bf1d-a8114a98b810,2024-04-17,CREDIT_CARD,BRN003
ACC001494,0b983ac6-66ad-4900-a4d3-9ecbda645983,2020-10-03,CREDIT_CARD,BRN019
ACC001495,a396d705-fa3e-4551-ac12-5e6fc41f0b64,2021-06-02,SAVINGS,BRN023
ACC001496,41652226-00fc-4c7e-92c4-5be23a35597c,2023-11-15,CHECKING,BRN048
ACC001497,e3603963-e24a-4667-948d-9bdb4822c629,2024-03-10,CREDIT_CARD,BRN025
ACC001498,5c5b272d-fa01-439a-abb9-804944645144,2023-06-03,CHECKING,BRN038
ACC001499,7e3c7305-c240-48c3-8888-cbeb81d9fbf5,2021-04-10,CREDIT_CARD,BRN024
ACC001500,52e74bde-fd79-4cfd-87fd-b05b4aaa7b46,2021-03-20,CHECKING,BRN018
ACC001501,1ed9e22c-0bc1-4db3-b2be-17d3dc4cc8af,2021-10-29,CREDIT_CARD,BRN026
ACC001502,2b60f53b-b7ee-4415-9e2d-90fd72509f46,2021-05-03,CHECKING,BRN013
ACC001503,1b485d07-5cf6-43d9-80b9-88f38b02e37c,2021-03-25,CHECKING,BRN004
ACC001504,85985684-3556-4f95-9b4a-d03b367b2b3d,2021-02-06,CREDIT_CARD,BRN028
ACC001505,0b43310d-cf53-443b-9576-5bf30add0d28,2024-05-07,CREDIT_CARD,BRN040
ACC001506,d57433d4-bd6a-4335-949f-972061754187,2023-09-08,SAVINGS,BRN010
ACC001507,d7c04241-c5a5-4217-bccd-5144eaa2f3ed,2023-12-16,SAVINGS,BRN017
ACC001508,ec294a52-394f-4517-8960-118c7216f757,2023-12-14,CREDIT_CARD,BRN035
ACC001509,2bd8e607-0978-4ef3-981c-59db52d29d2b,2023-09-07,SAVINGS,BRN022
ACC001510,df43ebe9-15c2-4059-9693-5432e153a00b,2022-10-04,CHECKING,BRN005
ACC001511,00fa4ee1-8697-400f-a0b0-aaa3cd143ace,2022-06-23,CHECKING,BRN043
ACC001512,6c2155a6-50d2-4421-b57a-421d9174fe7b,2024-04-09,SAVINGS,BRN022
ACC001513,db9ae019-fdf9-4cdd-8ead-6faa9ab623d6,2020-08-10,CHECKING,BRN046
ACC001514,fb9522d7-8bfd-4467-be15-2b687ba7d75f,2022-07-20,SAVINGS,BRN026
ACC001515,120106b5-b704-4848-9f47-9afbfee6af57,2021-08-22,CHECKING,BRN038
ACC001516,3188b5d0-2c57-416c-a2cb-9eb07624c22e,2021-12-04,CREDIT_CARD,BRN001
ACC001517,43be135c-d332-46d7-b530-41cc827ca233,2020-09-12,CHECKING,BRN039
ACC001518,b6f699eb-d662-4b19-b427-8cd1afa8b6fc,2022-03-19,SAVINGS,BRN035
ACC001519,110a3e2c-92a7-423f-b081-ae8a9560467d,2023-11-01,CHECKING,BRN030
ACC001520,f9b23261-e5f8-4914-aea9-1175d0941998,2023-08-25,CREDIT_CARD,BRN019
ACC001521,947d92fc-b91a-42a0-b772-72a44815fd0e,2023-04-01,SAVINGS,BRN008
ACC001522,ca5e4c13-bd11-400a-b2b0-409e0ec57d94,2022-05-02,CREDIT_CARD,BRN007
ACC001523,82c76740-98af-48fd-ac3b-deb7d2ebdb60,2022-12-28,SAVINGS,BRN047
ACC001524,c44235b5-c025-45a5-b177-d96ebbb7848d,2023-12-14,CHECKING,BRN001
ACC001525,35554398-b647-4adf-ac29-3eed39b9c45c,2024-03-20,CHECKING,BRN035
ACC001526,33f0ce85-f0e1-4ac6-83ca-c7c4919a60ae,2020-11-18,CREDIT_CARD,BRN045
ACC001527,31fab3ca-73aa-403d-b816-039af56f9ad8,2022-08-24,SAVINGS,BRN032
ACC001528,42c6a3c4-3e95-4ed3-b7b4-965c2178a473,2022-03-02,CHECKING,BRN042
ACC001529,8e24e44d-1239-4296-bfb4-aaaa5d980805,2023-05-27,SAVINGS,BRN029
ACC001530,e8d93524-4fc6-44f6-9e76-6ad66efa732a,2023-09-09,CREDIT_CARD,BRN017
ACC001531,59abf3fe-a770-4565-9018-68079e0348a0,2022-05-08,CHECKING,BRN031
ACC001532,e5153105-396d-4fcf-8fe6-e0ab5538b45c,2024-05-27,CREDIT_CARD,BRN008
ACC001533,c4422c83-78dd-4181-9d98-64526b016990,2022-04-14,CHECKING,BRN017
ACC001534,f60dcb55-ad1b-4088-b123-81ca34995426,2021-09-29,CREDIT_CARD,BRN048
ACC001535,c0a27d97-6713-4e85-a9dd-064179b3c192,2022-06-06,CHECKING,BRN002
ACC001536,f770a2cd-bb91-47ce-8a67-34a9b22b7e3b,2020-09-04,CHECKING,BRN037
ACC001537,a623a5a5-813e-4236-be00-e9504be600ae,2021-06-26,SAVINGS,BRN032
ACC001538,7ea78411-eae2-4593-9e04-bbf27b9d8a3f,2020-10-11,CREDIT_CARD,BRN014
ACC001539,1a7d2095-026c-4dc4-892e-ddc654c62e16,2020-10-10,CREDIT_CARD,BRN017
ACC001540,7efe9823-bf03-428a-b641-50910692b974,2021-05-20,CREDIT_CARD,BRN032
ACC001541,59d9118a-9183-449d-b9be-e9802fe745dc,2020-12-11,SAVINGS,BRN033
ACC001542,3705c23f-eb78-4430-980f-129fe49dcb91,2020-09-16,CHECKING,BRN024
ACC001543,a49874f1-8027-44bc-b059-e5001dab9f7f,2024-01-22,CREDIT_CARD,BRN036
ACC001544,9d66bca3-dfca-47f4-b768-cd7083148fdb,2021-12-02,SAVINGS,BRN015
ACC001545,d765dbc4-25bc-4b7c-8030-83b3ba85ca5a,2022-05-31,SAVINGS,BRN035
ACC001546,66cc9a37-5be5-4418-a0ec-7421bdafd36f,2023-08-08,CHECKING,BRN042
ACC001547,a6f49ed6-d5d9-4066-a5df-cce1b6bb8dde,2023-05-24,CHECKING,BRN024
ACC001548,425d076f-6e1b-4324-b098-99b8b0cd60bf,2020-10-04,CHECKING,BRN026
ACC001549,c2c92e5f-6ef9-40c4-b71a-dac11e13d3b4,2021-02-01,CHECKING,BRN015
ACC001550,482317d3-cab7-4a1c-b464-698fc6696637,2021-08-20,SAVINGS,BRN008
ACC001551,8b83dec4-12fe-4241-8dd4-bcb22d123348,2024-04-10,CREDIT_CARD,BRN034
ACC001552,cdf23632-1d52-4a33-b564-3d8fc14a37d2,2023-11-22,CHECKING,BRN045
ACC001553,fad42c5e-2d2c-431e-8e63-e679b6e1c79b,2022-04-16,SAVINGS,BRN046
ACC001554,4ec8352d-6568-40be-8c6c-f7ba33793a95,2024-05-02,CREDIT_CARD,BRN015
ACC001555,64d46867-7134-4d77-b675-d6fec73ba2e8,2021-01-12,SAVINGS,BRN029
ACC001556,56c548ad-9974-40b5-b2cb-0adf4a7b81ef,2024-03-20,SAVINGS,BRN043
ACC001557,c17e9a88-a410-4b12-b84e-60ae3caec301,2020-11-17,SAVINGS,BRN046
ACC001558,38c6d0e4-a447-4227-9580-c2806a4d365d,2023-01-23,CHECKING,BRN041
ACC001559,7c452e5a-d498-4860-922d-ef7ce2147f25,2022-05-06,SAVINGS,BRN032
ACC001560,5900b7f8-ab1b-43ca-af2f-b7618e98a909,2023-01-13,SAVINGS,BRN042
ACC001561,849f5939-5efc-4c3f-a3ba-e1a10d82dbb7,2023-01-29,SAVINGS,BRN041
ACC001562,0f185cfb-76ce-4ed3-8385-6c99903e5808,2021-04-13,CHECKING,BRN021
ACC001563,1e5204eb-6492-460e-b05e-2553f968281f,2023-05-17,CREDIT_CARD,BRN044
ACC001564,4d68f2e9-0ba0-4353-b495-66cf7ae8bf37,2022-10-13,SAVINGS,BRN016
ACC001565,fde5cab1-9cc8-4960-8958-10b91ec27aee,2022-08-12,SAVINGS,BRN014
ACC001566,4090725d-b3f4-48a7-95b1-8e1f61e7a7b3,2021-05-24,SAVINGS,BRN049
ACC001567,aa042004-df77-4189-b31f-e64396b2b93a,2022-10-30,SAVINGS,BRN015
ACC001568,af7cd7a0-8483-44bc-a88d-5420a9ceb3aa,2020-12-04,SAVINGS,BRN017
ACC001569,a6db5022-dcce-4109-8e90-9947a3fed043,2022-12-30,CHECKING,BRN032
ACC001570,25d0efe0-6dee-422c-b9f8-6697a280ccf5,2022-08-21,SAVINGS,BRN024
ACC001571,66b80f06-4e80-4035-895f-b3bf8f229e12,2021-08-01,CHECKING,BRN046
ACC001572,e3603963-e24a-4667-948d-9bdb4822c629,2022-03-21,CHECKING,BRN034
ACC001573,b17911f0-fd97-43a1-84e2-f21a26481886,2023-10-01,CHECKING,BRN002
ACC001574,9185c6ca-a21a-4e48-bad5-e8eb9bf218d7,2024-04-26,SAVINGS,BRN041
ACC001575,b4fb2ac2-f099-4a2c-a7b6-c0f6e5530727,2021-01-18,CHECKING,BRN011
ACC001576,fc80ba9c-f432-43b8-afdb-894c47736f0c,2020-08-04,SAVINGS,BRN016
ACC001577,e0f92f0b-0040-4a45-a25c-a5c0a3f9d7c6,2021-03-25,SAVINGS,BRN021
ACC001578,7ee856b9-0281-42fa-a523-a5359640f885,2022-06-26,SAVINGS,BRN048
ACC001579,96ab1f15-de74-460e-817d-081320f7179c,2023-03-30,CHECKING,BRN033
ACC001580,449866d9-c44b-429a-b278-c15e110632f3,2023-01-05,SAVINGS,BRN038
ACC001581,3401368a-4726-4752-875f-422264a0586b,2023-12-07,CHECKING,BRN012
ACC001582,1061c960-5be2-431f-9d6e-345271084736,2022-07-15,CHECKING,BRN035
ACC001583,f39247a9-d66f-4044-b15c-60e8bd9341ba,2023-11-07,SAVINGS,BRN011
ACC001584,5a2c226a-29de-4e26-88ba-f8ff294b3a6b,2020-07-04,SAVINGS,BRN006
ACC001585,df43ebe9-15c2-4059-9693-5432e153a00b,2023-07-21,SAVINGS,BRN027
ACC001586,cb5c95fa-5789-410a-a19c-00a24daa3124,2022-04-20,CREDIT_CARD,BRN014
ACC001587,601aee9a-7bcd-41ed-b645-d7a847889b0c,2023-10-11,CREDIT_CARD,BRN001
ACC001588,fac979af-4562-42ad-a977-ba3b06922d34,2021-10-09,SAVINGS,BRN026
ACC001589,3ccd8290-4975-483b-bbba-1446236440f8,2022-09-15,SAVINGS,BRN035
ACC001590,8848be0c-e8e1-460e-aa21-91eab74d866b,2021-01-12,SAVINGS,BRN023
ACC001591,a39df9e7-85ac-4478-ac9e-09413afacf8b,2021-06-08,CHECKING,BRN030
ACC001592,73c04224-6323-4a60-b6fb-2f26a5488ac8,2021-10-08,SAVINGS,BRN016
ACC001593,6da5de55-6e86-4183-8d63-a6ddd9dcc9d3,2023-05-01,CHECKING,BRN010
ACC001594,b4a5432f-4236-406c-b1eb-7e79824c7216,2022-09-10,SAVINGS,BRN005
ACC001595,bd4b200f-2348-4c6c-8cab-730de80433ca,2023-03-21,SAVINGS,BRN021
ACC001596,4f1bacc9-1f8a-41bc-86f2-ea4a16c8cd1d,2023-08-15,CREDIT_CARD,BRN045
ACC001597,a0458437-6a0f-4982-8682-a0c375e39c96,2023-08-07,CREDIT_CARD,BRN004
ACC001598,4cf67ff3-3a22-4168-8e25-0bda1e296406,2023-03-02,CREDIT_CARD,BRN012
ACC001599,b10a2f20-e55f-430f-aaab-0646b8624a3a,2023-06-11,CHECKING,BRN018
ACC001600,8b6775d6-df8e-4f43-9869-0af7bdd14df9,2020-07-14,SAVINGS,BRN002
ACC001601,89608d17-fa80-4d1c-8e99-99837dc3631b,2021-04-10,SAVINGS,BRN035
ACC001602,8282a4e8-81e4-4f3a-87c0-df0bd3153a18,2023-03-12,SAVINGS,BRN015
ACC001603,02464fdd-acc6-48af-8ca3-edb6bc6b4f17,2022-04-03,CHECKING,BRN026
ACC001604,cb27ae99-9039-4632-877d-aea36a8ae42f,2021-08-31,SAVINGS,BRN026
ACC001605,53053865-4747-4150-af59-cffa322f0f84,2021-12-20,CREDIT_CARD,BRN027
ACC001606,5ea39d7f-112e-49b7-9b89-d54e26340b0e,2022-06-27,SAVINGS,BRN009
ACC001607,f0726afe-f11c-4d2e-bfce-00f3cc2e352e,2022-12-18,CHECKING,BRN015
ACC001608,308ed42b-8ad8-4815-825f-dcf58c655cef,2021-03-05,CHECKING,BRN002
ACC001609,dffd5bb3-f342-4e7a-a5f7-4c8e8d90d65f,2020-12-15,CREDIT_CARD,BRN009
ACC001610,d25f2a6c-7e51-44e3-b6b6-b69997e62545,2023-08-30,CHECKING,BRN026
ACC001611,a178764b-d15c-4b0a-8322-7f8c04c0cbe9,2021-06-06,SAVINGS,BRN032
ACC001612,2e11703b-c041-481f-8920-2de99cf5fefb,2022-12-19,CREDIT_CARD,BRN004
ACC001613,e57aec27-f4c9-4e41-b75b-dfb406101bb4,2021-09-13,SAVINGS,BRN045
ACC001614,3dd1df34-0559-48e4-850b-4c068754cf53,2022-07-18,CHECKING,BRN025
ACC001615,201c7b90-2190-42d5-9c77-8deb29574925,2024-04-07,CHECKING,BRN009
ACC001616,a7693b19-f948-40e6-806c-7b3d1b835089,2022-05-04,SAVINGS,BRN007
ACC001617,ed01dd4d-2281-4674-806e-b27be7eb6513,2020-09-24,CREDIT_CARD,BRN041
ACC001618,428cdfe8-530a-495b-b7ae-159ecddb5392,2021-02-20,SAVINGS,BRN035
ACC001619,5adf28af-95a8-4a51-a43d-45655bd03a8f,2023-02-12,SAVINGS,BRN004
ACC001620,14257c16-32e4-4c83-8ccc-115f04e88e75,2020-08-31,CHECKING,BRN036
ACC001621,ce395fca-a143-4eb5-9b30-27a120ae9082,2021-12-30,SAVINGS,BRN038
ACC001622,302ab9e3-a979-46bb-83ac-5cc371c2b585,2021-05-04,CHECKING,BRN001
ACC001623,5258de2a-adce-42fc-abd2-79645351f055,2023-02-04,SAVINGS,BRN008
ACC001624,afdde646-4066-4e9f-97fa-dc73aa5c2373,2023-07-04,SAVINGS,BRN023
ACC001625,4ab41c22-2ffe-44b5-a21f-21b5cf29cff3,2022-02-20,SAVINGS,BRN011
ACC001626,b9022109-f347-4c59-ad44-6c162e3e4e9a,2021-10-02,CHECKING,BRN031
ACC001627,3f9632b4-6a2f-483c-9986-8e1eb7e7a148,2021-08-30,CHECKING,BRN038
ACC001628,c34d6eb8-baf2-4fc2-94b6-0df72871fbf9,2023-09-03,CREDIT_CARD,BRN005
ACC001629,18226c3b-a2bb-41fc-9158-fe291abaa27f,2023-09-04,CHECKING,BRN041
ACC001630,224b2189-2500-496d-96f4-c26d800772ea,2022-04-09,CHECKING,BRN007
ACC001631,f33006aa-3c0f-4b50-8aa6-367eb25c8741,2020-08-07,CREDIT_CARD,BRN037
ACC001632,c222894c-a6fa-42af-9863-6b166267f2ea,2023-01-22,CHECKING,BRN045
ACC001633,4a1d1c28-2edc-4925-98c8-67d09c79df6b,2023-01-07,CHECKING,BRN016
ACC001634,e13b4abd-9b44-4876-95ec-f19df82d36f7,2023-05-02,SAVINGS,BRN004
ACC001635,d2029041-3470-4d23-8f30-636ccbc8450c,2021-07-10,CREDIT_CARD,BRN030
ACC001636,5c11d4ca-285f-42ff-8897-cb4b73d3d254,2022-01-01,SAVINGS,BRN037
ACC001637,d1dcba98-3a67-4a70-a4b7-e84278517c29,2022-03-17,CHECKING,BRN021
ACC001638,11cc25aa-e66a-466d-9da9-955499b73cdf,2021-04-11,SAVINGS,BRN006
ACC001639,0ceb700c-e428-4987-b5f7-251a2de578e2,2023-12-14,CHECKING,BRN027
ACC001640,1d3200a6-3a47-4990-aa7d-f00a0c47d81c,2022-01-18,SAVINGS,BRN025
ACC001641,1f3ed524-a9d1-4ffe-b22d-af37847fba36,2023-07-11,SAVINGS,BRN048
ACC001642,5962e4fb-5fc6-4578-8be7-c91116a969e7,2021-02-08,CREDIT_CARD,BRN006
ACC001643,7fad9be1-8a3c-48a6-8c13-c95634e79170,2023-05-25,CHECKING,BRN036
ACC001644,fcac52e6-d5ff-41d7-aa36-c9b9d9324ac1,2021-12-17,CHECKING,BRN042
ACC001645,79d7d9f2-1c1c-4010-9218-cf3beb2129eb,2022-02-08,SAVINGS,BRN027
ACC001646,2b91d7be-b0ec-4460-9546-45a95e774565,2023-02-01,SAVINGS,BRN047
ACC001647,1c161fe1-8660-442c-b544-569b36f26f99,2024-03-05,CREDIT_CARD,BRN038
ACC001648,221e3047-112d-4336-a4c0-30f10d73ffcc,2020-12-06,CREDIT_CARD,BRN018
ACC001649,0b954acc-2e64-4042-9f57-4b927efb2f98,2022-09-20,CREDIT_CARD,BRN036
ACC001650,a29cc71f-e481-4d61-a1ee-91554e62cb20,2020-09-10,CREDIT_CARD,BRN035
ACC001651,d70b1af6-c29c-45a9-bd24-441e24726025,2024-06-20,CHECKING,BRN042
ACC001652,408fa2c7-40ff-48c1-a9cf-7586300dde5c,2020-10-09,CHECKING,BRN027
ACC001653,1c23a8af-c949-455c-b3e3-74adc18fd7c2,2021-04-23,SAVINGS,BRN012
ACC001654,7f51e821-cb92-40ab-b802-048d9268d070,2021-02-28,SAVINGS,BRN037
ACC001655,644d4f66-dc3d-46b5-88fa-c991c5faae12,2023-05-02,SAVINGS,BRN012
ACC001656,6999d42a-a4e2-4fc6-ba6d-4c037be58985,2021-08-07,SAVINGS,BRN019
ACC001657,65cddfdb-f125-49cc-8ce8-5d586e2cff29,2020-08-30,CREDIT_CARD,BRN001
ACC001658,8c56fd54-815a-4a6d-b82d-7b14a06a551c,2022-12-21,CREDIT_CARD,BRN040
ACC001659,82e5166c-c6d0-4e18-b4ff-036fb4c111c0,2023-05-22,CREDIT_CARD,BRN009
ACC001660,0e1a258c-e19e-421b-a954-215ef29921e0,2021-11-26,CREDIT_CARD,BRN004
ACC001661,e616f22e-e4de-4e4c-97f2-2cfb962b7dba,2020-11-29,CHECKING,BRN044
ACC001662,830cb0eb-20b3-444c-8362-0cae67305084,2020-12-28,SAVINGS,BRN016
ACC001663,8a5ee2c3-d443-45d6-89cc-814f9ea793ba,2024-01-23,SAVINGS,BRN032
ACC001664,f4a3902b-5f46-453f-8de1-2c2a8198f4fe,2020-09-08,SAVINGS,BRN016
ACC001665,b74246bd-e5b2-448d-8a18-85ef97ecb430,2022-11-23,SAVINGS,BRN036
ACC001666,e5f95c68-9351-4177-a6aa-dcab14515f61,2020-09-28,CREDIT_CARD,BRN007
ACC001667,b0d73c74-5540-4421-a501-3d1de825fd14,2023-11-04,SAVINGS,BRN045
ACC001668,e0df42bd-068b-4a30-b802-be90488d7c9b,2022-07-27,CHECKING,BRN006
ACC001669,2a99c84d-01dd-4333-86b8-6159a0e32ff8,2024-01-21,CHECKING,BRN026
ACC001670,000733ac-bfa1-4e4a-a079-97f1f697b326,2023-08-11,SAVINGS,BRN019
ACC001671,8320b733-4574-4ec8-99e3-6921fad13ffe,2022-10-07,SAVINGS,BRN013
ACC001672,62b05a84-cdf3-415d-9596-23a81f6294ca,2021-06-20,CHECKING,BRN024
ACC001673,1a0c7f35-f3b0-4aa0-8991-90573d92f968,2022-02-15,SAVINGS,BRN006
ACC001674,0ab5b044-2aec-4479-b177-692f1b163993,2020-11-16,SAVINGS,BRN006
ACC001675,55313767-2b37-4cd3-9c3c-9aaaa545d32d,2024-04-14,CHECKING,BRN007
ACC001676,81a27dc1-8d2e-4c68-a170-80f5aa48e575,2021-09-01,SAVINGS,BRN007
ACC001677,2fd4185e-34df-4cd6-93e0-747f37264ee2,2022-02-11,CHECKING,BRN026
ACC001678,3f9632b4-6a2f-483c-9986-8e1eb7e7a148,2022-11-28,SAVINGS,BRN038
ACC001679,00d2272e-4b27-4ba1-a132-fec42e85d507,2022-10-11,CREDIT_CARD,BRN018
ACC001680,3c39345e-a23c-4b75-a1ed-936566bd2e85,2023-08-09,CHECKING,BRN034
ACC001681,bff6834d-7c10-491b-b16c-4905e46af3c3,2022-08-26,SAVINGS,BRN007
ACC001682,cc4084e4-d376-4e29-a245-7c56f1ea67a5,2024-03-31,CREDIT_CARD,BRN039
ACC001683,81478517-5272-49b0-a065-e8516328d531,2024-02-01,CREDIT_CARD,BRN038
ACC001684,6062ec73-eee1-4870-a835-99fa46aa424f,2022-07-14,CHECKING,BRN026
ACC001685,830cb0eb-20b3-444c-8362-0cae67305084,2022-12-26,CREDIT_CARD,BRN041
ACC001686,c5588eda-b30b-40ed-a461-ae33cda7bf15,2022-08-20,CREDIT_CARD,BRN032
ACC001687,47051118-64e8-43cc-b8c3-e83bf873ed5c,2023-11-01,CHECKING,BRN027
ACC001688,45b24ae8-f565-4faf-9399-05be2a94951e,2021-02-03,SAVINGS,BRN004
ACC001689,89c7e368-45be-44ea-a268-c3916928f220,2020-10-06,CREDIT_CARD,BRN047
ACC001690,bc71f148-39bd-4e98-a4dc-0f69de05ff96,2022-11-29,SAVINGS,BRN039
ACC001691,1eec850c-8bf6-4f9e-87db-717562fc8c10,2021-09-24,SAVINGS,BRN012
ACC001692,fbc579c7-e66f-44bf-bd55-a15718860df7,2024-01-20,CHECKING,BRN021
ACC001693,de477754-b5b4-443d-b171-493e6496e5f8,2022-09-04,CHECKING,BRN006
ACC001694,cc1aafba-889f-4206-aca2-9bf53ec90071,2023-05-23,CREDIT_CARD,BRN004
ACC001695,272a7301-99ec-423b-ba75-9da2b77a6f26,2021-10-19,CHECKING,BRN022
ACC001696,d0aa4763-542e-424c-8f38-f760b234f0cc,2020-12-29,SAVINGS,BRN009
ACC001697,1f2d96fe-7bc4-4157-bbc7-db2ac44667b0,2024-05-27,SAVINGS,BRN010
ACC001698,ea4f0339-4140-4ef0-b5e6-5629c5669f2f,2021-02-10,CHECKING,BRN001
ACC001699,d1192648-e002-4ce2-ab30-69824b9d0df0,2022-07-12,CREDIT_CARD,BRN028
ACC001700,73c04224-6323-4a60-b6fb-2f26a5488ac8,2021-12-18,CREDIT_CARD,BRN007
ACC001701,5c5dbd6d-9b5d-4f20-94fc-4f0505476f15,2021-05-28,CREDIT_CARD,BRN026
ACC001702,7cf375ef-24ba-4594-a897-4c527f0a047b,2023-12-09,CHECKING,BRN012
ACC001703,085d7180-060c-4208-8f44-15eed99b1402,2023-01-06,CREDIT_CARD,BRN035
ACC001704,074a410e-9af2-4b1e-83aa-83a1f0bfc9ae,2022-09-12,CREDIT_CARD,BRN028
ACC001705,83cedaa7-0441-4025-882d-edcf28784149,2023-10-29,SAVINGS,BRN025
ACC001706,dc1ca86b-268d-41ac-8a2e-829af932affb,2023-07-01,SAVINGS,BRN035
ACC001707,4da793e4-7843-4185-8523-7252851204d5,2021-09-30,CREDIT_CARD,BRN043
ACC001708,82668d07-9780-430a-b3ad-ade1ad0719fe,2023-07-04,SAVINGS,BRN047
ACC001709,7b7c6b01-9155-4272-bc72-0b7a3f043aea,2020-11-18,CHECKING,BRN014
ACC001710,120106b5-b704-4848-9f47-9afbfee6af57,2020-07-16,CREDIT_CARD,BRN012
ACC001711,a35c2bae-d04a-492e-b554-fd475bb1a870,2022-11-02,SAVINGS,BRN004
ACC001712,bb850851-8f68-4356-abc9-65aca6446c65,2023-06-24,CHECKING,BRN024
ACC001713,04cfcddf-bcbe-46d2-883a-6b36d4ac9862,2023-02-07,CREDIT_CARD,BRN003
ACC001714,7c402824-faba-4def-b4cd-8e8af8e7b362,2022-07-16,CHECKING,BRN038
ACC001715,362d0383-d8e5-4a5c-af91-213df18a8e53,2023-02-13,CREDIT_CARD,BRN013
ACC001716,05c77d1d-5284-4b45-8114-567f6bcfffc5,2023-09-21,CHECKING,BRN004
ACC001717,a840074f-f605-4eda-a239-0ee89e3bfffa,2020-08-18,CHECKING,BRN037
ACC001718,794c3a80-3abe-464d-8e43-14937e1b3bae,2023-10-17,CREDIT_CARD,BRN003
ACC001719,4e600908-2144-4ea2-9b6c-f4baae3a42fd,2024-03-20,CREDIT_CARD,BRN031
ACC001720,c84bc451-27b0-42a5-8cf4-7f70f84c5190,2023-11-02,SAVINGS,BRN010
ACC001721,74050c7c-5ab3-401c-9549-e46e28b1c9d1,2021-04-12,SAVINGS,BRN018
ACC001722,1c23a8af-c949-455c-b3e3-74adc18fd7c2,2022-10-13,CHECKING,BRN019
ACC001723,1c38bef7-bf00-4b0a-b4df-17cd93c8b428,2023-10-15,CREDIT_CARD,BRN017
ACC001724,3c7b776b-f9d2-45cf-b5b2-e9b274dee9a4,2020-09-10,SAVINGS,BRN007
ACC001725,3aae602e-d4ec-4e07-a4ec-11e33474ad4d,2024-04-17,CREDIT_CARD,BRN034
ACC001726,f48e3a96-0ebd-4abe-9693-502b6595006c,2021-03-12,CREDIT_CARD,BRN028
ACC001727,4883181c-bccd-4983-bb57-350836f9c122,2021-04-02,SAVINGS,BRN002
ACC001728,0e1a258c-e19e-421b-a954-215ef29921e0,2021-05-27,CREDIT_CARD,BRN018
ACC001729,f59e2130-4eae-4a2b-b605-aec895535ad5,2020-12-20,CHECKING,BRN031
ACC001730,38feb2af-db56-4e4c-9af5-bf7a13b49345,2022-06-08,SAVINGS,BRN049
ACC001731,5867c613-20a4-4bc0-bc8b-722dee10516e,2021-12-11,CHECKING,BRN017
ACC001732,4a7adf50-6291-4759-859b-171eb01dbc6c,2023-01-25,SAVINGS,BRN029
ACC001733,f59e2130-4eae-4a2b-b605-aec895535ad5,2023-05-02,SAVINGS,BRN031
ACC001734,3dfe8d29-be57-43f7-850c-54f3a9f78455,2024-01-21,CHECKING,BRN022
ACC001735,f8acc05b-24e2-4471-88d9-9e48c9e596b9,2022-02-25,CREDIT_CARD,BRN045
ACC001736,fa3e75a4-374a-4994-b268-5b79aa1aba04,2020-07-28,CHECKING,BRN046
